epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
163,3644.97,0.82778,0.60932,1.25708,0.01841,0.84999,0.73067,0.83253,0.61163,0.98892,0.78458,1.38249,0.01083,0.00088592,0.00088592,0.00088592
164,3667.64,0.80049,0.6001,1.25565,0.01883,0.86844,0.72862,0.83576,0.62214,0.97931,0.78144,1.38784,0.01095,0.000875642,0.000875642,0.000875642
165,3689.99,0.78427,0.58198,1.23496,0.01583,0.86718,0.73067,0.83116,0.61748,0.97295,0.77872,1.37085,0.01104,0.000865378,0.000865378,0.000865378
166,3713.18,0.7938,0.58896,1.24736,0.01733,0.88458,0.702,0.82402,0.6042,0.97571,0.79047,1.38837,0.0103,0.00085513,0.00085513,0.00085513
167,3737.36,0.8245,0.61112,1.29606,0.02128,0.89559,0.69892,0.82242,0.61267,0.96927,0.78494,1.38451,0.01103,0.000844899,0.000844899,0.000844899
168,3759.61,0.82443,0.60224,1.28397,0.01795,0.87889,0.71345,0.83398,0.61974,0.97873,0.77517,1.38007,0.01065,0.000834686,0.000834686,0.000834686
169,3782.37,0.79773,0.58971,1.24683,0.01755,0.86953,0.72145,0.82746,0.61186,0.96753,0.77598,1.3724,0.01017,0.000824492,0.000824492,0.000824492
170,3804.64,0.80033,0.59527,1.2458,0.01803,0.8784,0.7276,0.83528,0.62741,0.9557,0.7742,1.37022,0.0102,0.000814319,0.000814319,0.000814319
171,3826.69,0.78476,0.59675,1.24828,0.01806,0.86861,0.71761,0.82053,0.60756,0.97326,0.79171,1.38252,0.01039,0.000804167,0.000804167,0.000804167
172,3848.67,0.79662,0.59318,1.26234,0.01858,0.85466,0.72562,0.82762,0.61621,0.96736,0.78556,1.37051,0.01056,0.000794038,0.000794038,0.000794038
173,3871.98,0.7827,0.58469,1.21829,0.01708,0.87827,0.72811,0.8274,0.61692,0.96554,0.77954,1.38247,0.01041,0.000783933,0.000783933,0.000783933
174,3895.21,0.78701,0.58991,1.2554,0.01793,0.85761,0.73397,0.82932,0.61514,0.96702,0.77705,1.37576,0.01071,0.000773852,0.000773852,0.000773852
175,3917.81,0.79441,0.58138,1.24531,0.01777,0.86899,0.72657,0.831,0.6146,0.9749,0.77627,1.37611,0.01129,0.000763797,0.000763797,0.000763797
176,3940.27,0.77618,0.57761,1.22661,0.01729,0.8735,0.72145,0.83041,0.62125,0.95976,0.78717,1.35962,0.01042,0.000753769,0.000753769,0.000753769
177,3961.05,0.80542,0.59246,1.26727,0.02084,0.88797,0.71022,0.82837,0.61069,0.97805,0.79621,1.36936,0.01127,0.000743769,0.000743769,0.000743769
178,3980.91,0.77019,0.57522,1.23365,0.01765,0.86026,0.73128,0.83207,0.62569,0.95951,0.79232,1.35671,0.01058,0.000733799,0.000733799,0.000733799
179,4000.82,0.77589,0.55833,1.23167,0.01818,0.87036,0.73477,0.83251,0.61862,0.96275,0.7755,1.36648,0.01023,0.000723859,0.000723859,0.000723859
180,4020.77,0.76824,0.56176,1.21367,0.01626,0.87882,0.71992,0.82398,0.61185,0.96034,0.7835,1.37318,0.01072,0.00071395,0.00071395,0.00071395
181,4040.56,0.78991,0.5755,1.23639,0.01783,0.871,0.71911,0.82952,0.61656,0.95834,0.78421,1.3661,0.01043,0.000704073,0.000704073,0.000704073
182,4060.52,0.78465,0.57963,1.24366,0.01737,0.87877,0.72004,0.82765,0.61969,0.95634,0.7769,1.37238,0.01058,0.00069423,0.00069423,0.00069423
183,4080.5,0.76982,0.56659,1.23053,0.01801,0.87838,0.72555,0.83531,0.62736,0.96487,0.7793,1.3693,0.01057,0.000684422,0.000684422,0.000684422
184,4100.31,0.76998,0.5577,1.22755,0.01643,0.89017,0.73221,0.83765,0.62245,0.95646,0.7652,1.35794,0.0107,0.000674649,0.000674649,0.000674649
185,4120.14,0.75645,0.5574,1.22695,0.01718,0.89309,0.71275,0.83492,0.62629,0.95974,0.77885,1.3673,0.0105,0.000664914,0.000664914,0.000664914
186,4140.14,0.76901,0.56762,1.22114,0.01533,0.88483,0.72043,0.83157,0.6147,0.96093,0.76577,1.36263,0.01044,0.000655216,0.000655216,0.000655216
187,4160.03,0.75665,0.55673,1.22236,0.01753,0.89542,0.71633,0.83541,0.62074,0.96245,0.77463,1.36043,0.01048,0.000645557,0.000645557,0.000645557
188,4180,0.77219,0.56561,1.22005,0.02068,0.89864,0.72179,0.84095,0.62788,0.95179,0.76982,1.36498,0.01065,0.000635938,0.000635938,0.000635938
189,4200.26,0.74561,0.55362,1.21864,0.01738,0.85524,0.73733,0.82851,0.61896,0.95762,0.78091,1.35292,0.01032,0.00062636,0.00062636,0.00062636
190,4220.16,0.7423,0.54902,1.19499,0.01634,0.89371,0.72094,0.83947,0.62668,0.95902,0.76989,1.35891,0.01023,0.000616824,0.000616824,0.000616824
191,4240.08,0.7518,0.5545,1.19153,0.01438,0.85677,0.74425,0.8381,0.62513,0.95133,0.76066,1.3653,0.01014,0.000607331,0.000607331,0.000607331
192,4260.2,0.75466,0.55666,1.20908,0.01596,0.86334,0.73016,0.83892,0.62877,0.94609,0.77776,1.34468,0.00997,0.000597882,0.000597882,0.000597882
193,4280.08,0.73947,0.55253,1.20597,0.01503,0.87705,0.72862,0.83149,0.62353,0.94781,0.77515,1.36192,0.0102,0.000588479,0.000588479,0.000588479
194,4300.15,0.74612,0.55889,1.207,0.01691,0.86902,0.73784,0.83707,0.62227,0.95448,0.77369,1.37199,0.01037,0.000579121,0.000579121,0.000579121
195,4320.13,0.75039,0.54349,1.21675,0.01724,0.87872,0.73528,0.84522,0.63401,0.94754,0.76617,1.35447,0.01011,0.000569811,0.000569811,0.000569811
196,4339.93,0.73714,0.54419,1.21095,0.01527,0.87962,0.71224,0.83361,0.62194,0.95193,0.78515,1.34606,0.01032,0.000560549,0.000560549,0.000560549
197,4360.05,0.74931,0.55067,1.21226,0.01568,0.86099,0.74142,0.83985,0.62763,0.95526,0.77274,1.36278,0.01043,0.000551337,0.000551337,0.000551337
198,4379.98,0.74297,0.55203,1.19793,0.0166,0.8614,0.73682,0.83488,0.62063,0.95974,0.77597,1.36233,0.01043,0.000542175,0.000542175,0.000542175
199,4399.83,0.7551,0.5514,1.20687,0.02033,0.9008,0.70251,0.83909,0.62954,0.96118,0.7755,1.35891,0.01029,0.000533064,0.000533064,0.000533064
200,4419.72,0.75998,0.54655,1.23252,0.01796,0.88938,0.72453,0.83305,0.61598,0.96095,0.77252,1.36841,0.01022,0.000524005,0.000524005,0.000524005
201,4439.93,0.74238,0.54613,1.18962,0.01735,0.89108,0.72053,0.8399,0.6334,0.9507,0.76164,1.34926,0.01013,0.000515,0.000515,0.000515
202,4460,0.71797,0.53187,1.18931,0.01447,0.87964,0.73118,0.83849,0.62704,0.9558,0.77812,1.35813,0.01021,0.000506049,0.000506049,0.000506049
203,4480,0.72792,0.53734,1.18999,0.01731,0.86729,0.73323,0.83534,0.62542,0.95093,0.76255,1.36242,0.0101,0.000497153,0.000497153,0.000497153
204,4500.01,0.73017,0.53395,1.20162,0.0159,0.90765,0.71889,0.84481,0.6372,0.94188,0.75645,1.36228,0.0097,0.000488314,0.000488314,0.000488314
205,4519.86,0.72812,0.53671,1.20836,0.01768,0.85746,0.73528,0.8311,0.61434,0.95023,0.76588,1.34908,0.00968,0.000479531,0.000479531,0.000479531
206,4539.93,0.73142,0.53485,1.1929,0.01755,0.87933,0.72913,0.83519,0.62112,0.9557,0.76615,1.36161,0.00977,0.000470807,0.000470807,0.000470807
207,4559.91,0.71414,0.52847,1.17791,0.01506,0.86139,0.74091,0.83655,0.62495,0.95511,0.78004,1.35873,0.00972,0.000462142,0.000462142,0.000462142
208,4579.64,0.73154,0.52862,1.20435,0.01862,0.86941,0.73972,0.84223,0.63294,0.95045,0.77188,1.36053,0.00987,0.000453537,0.000453537,0.000453537
209,4599.6,0.71167,0.52802,1.1725,0.01441,0.8807,0.72952,0.83741,0.62713,0.95584,0.76462,1.36518,0.00982,0.000444994,0.000444994,0.000444994
210,4619.51,0.72845,0.5265,1.1847,0.01562,0.89318,0.72145,0.8375,0.62771,0.95525,0.7591,1.37854,0.00945,0.000436512,0.000436512,0.000436512
211,4639.47,0.72471,0.52662,1.18488,0.01618,0.88663,0.72481,0.82903,0.61705,0.95957,0.7792,1.37122,0.00974,0.000428093,0.000428093,0.000428093
212,4659.38,0.71099,0.52433,1.18981,0.01637,0.869,0.74398,0.84292,0.63174,0.94918,0.76934,1.35428,0.00972,0.000419737,0.000419737,0.000419737
213,4679.46,0.70604,0.51463,1.18046,0.01592,0.87729,0.72197,0.83717,0.62893,0.9453,0.76638,1.35705,0.0093,0.000411447,0.000411447,0.000411447
214,4699.26,0.71401,0.52348,1.1728,0.01506,0.84915,0.7523,0.83567,0.6229,0.95059,0.77367,1.36072,0.00927,0.000403222,0.000403222,0.000403222
215,4719.11,0.70869,0.51294,1.16736,0.01492,0.87278,0.73068,0.83386,0.62925,0.94777,0.77783,1.35216,0.00957,0.000395064,0.000395064,0.000395064
216,4739.22,0.71374,0.52308,1.18464,0.01487,0.87886,0.73323,0.83743,0.62876,0.94502,0.7545,1.34882,0.00961,0.000386973,0.000386973,0.000386973
217,4759.02,0.69706,0.50861,1.16924,0.01514,0.90388,0.71838,0.8444,0.63478,0.94686,0.76607,1.35174,0.009,0.00037895,0.00037895,0.00037895
218,4778.97,0.69613,0.50316,1.15603,0.0154,0.88926,0.71531,0.83301,0.62202,0.9546,0.76956,1.36216,0.00949,0.000370997,0.000370997,0.000370997
219,4798.99,0.69216,0.50569,1.1607,0.01463,0.88163,0.73016,0.84301,0.63173,0.95358,0.76821,1.3661,0.00921,0.000363114,0.000363114,0.000363114
220,4818.8,0.69137,0.5062,1.16913,0.01406,0.8512,0.76155,0.84527,0.63149,0.95388,0.75759,1.35492,0.00984,0.000355301,0.000355301,0.000355301
221,4838.88,0.69525,0.50853,1.16517,0.01542,0.87718,0.7363,0.84096,0.63556,0.94602,0.7558,1.35711,0.00946,0.000347561,0.000347561,0.000347561
222,4858.83,0.69448,0.50101,1.17537,0.01546,0.89098,0.72504,0.84207,0.62926,0.94912,0.74848,1.35663,0.00966,0.000339893,0.000339893,0.000339893
223,4878.74,0.68848,0.50256,1.16224,0.01285,0.9008,0.72709,0.84741,0.63675,0.94543,0.74517,1.35298,0.00947,0.000332298,0.000332298,0.000332298
224,4898.68,0.68344,0.50849,1.15945,0.01521,0.88752,0.73936,0.84718,0.63605,0.94622,0.75169,1.34537,0.00948,0.000324778,0.000324778,0.000324778
225,4918.64,0.69538,0.50711,1.16288,0.0162,0.89817,0.72714,0.84339,0.63702,0.93705,0.7675,1.34316,0.00954,0.000317333,0.000317333,0.000317333
226,4938.47,0.68239,0.49809,1.13684,0.01318,0.89104,0.73276,0.84275,0.63048,0.94121,0.75099,1.34987,0.00965,0.000309964,0.000309964,0.000309964
227,4958.38,0.69133,0.50225,1.17164,0.01576,0.86704,0.74552,0.84277,0.63338,0.94219,0.7699,1.34156,0.00942,0.000302672,0.000302672,0.000302672
228,4978.36,0.68527,0.49774,1.15844,0.01539,0.90998,0.71633,0.83831,0.63214,0.93965,0.76526,1.35495,0.00951,0.000295457,0.000295457,0.000295457
229,4998.17,0.69218,0.50363,1.16719,0.01699,0.8876,0.72862,0.84016,0.63051,0.94341,0.75981,1.35695,0.00931,0.000288321,0.000288321,0.000288321
230,5018.16,0.69357,0.50415,1.16762,0.01607,0.88743,0.7363,0.846,0.63745,0.94386,0.75673,1.35323,0.00908,0.000281264,0.000281264,0.000281264
231,5038.29,0.68776,0.50059,1.16981,0.01492,0.88229,0.73835,0.83929,0.63093,0.93346,0.74975,1.34917,0.00876,0.000274287,0.000274287,0.000274287
232,5058.16,0.6788,0.48885,1.15613,0.01402,0.89275,0.73272,0.84545,0.64308,0.93366,0.76714,1.34874,0.00899,0.00026739,0.00026739,0.00026739
233,5078.05,0.68417,0.50473,1.15726,0.01483,0.89671,0.72898,0.83813,0.63071,0.93983,0.7631,1.35588,0.00939,0.000260575,0.000260575,0.000260575
234,5098.06,0.69799,0.51296,1.17766,0.01821,0.87198,0.75064,0.84482,0.6346,0.93639,0.74349,1.35589,0.00921,0.000253842,0.000253842,0.000253842
235,5117.92,0.66079,0.48778,1.14318,0.01407,0.89704,0.72913,0.8474,0.64174,0.93651,0.75782,1.34907,0.00937,0.000247192,0.000247192,0.000247192
236,5137.92,0.6644,0.49099,1.13546,0.01275,0.87834,0.73272,0.83773,0.63332,0.93434,0.74737,1.3594,0.00922,0.000240625,0.000240625,0.000240625
237,5157.91,0.67394,0.49404,1.15489,0.01612,0.88884,0.72467,0.84003,0.63049,0.94251,0.75876,1.36164,0.00945,0.000234143,0.000234143,0.000234143
238,5177.72,0.68729,0.50617,1.15329,0.01703,0.88043,0.73897,0.84485,0.63855,0.9342,0.75475,1.35499,0.00921,0.000227747,0.000227747,0.000227747
239,5197.64,0.66968,0.48656,1.14008,0.01466,0.90047,0.72094,0.83825,0.63219,0.94538,0.77237,1.35537,0.00952,0.000221435,0.000221435,0.000221435
240,5217.62,0.6748,0.49379,1.1462,0.01405,0.86962,0.7404,0.83708,0.62814,0.94095,0.77325,1.35283,0.00975,0.000215211,0.000215211,0.000215211
241,5237.64,0.67517,0.49852,1.14736,0.0148,0.88465,0.74194,0.8406,0.63472,0.94149,0.76409,1.35671,0.00955,0.000209073,0.000209073,0.000209073
242,5257.44,0.66422,0.48404,1.14279,0.01358,0.9005,0.72292,0.84546,0.64421,0.93993,0.76931,1.35221,0.00935,0.000203023,0.000203023,0.000203023
243,5277.49,0.67387,0.50245,1.16087,0.01434,0.89996,0.7235,0.83804,0.63115,0.94301,0.76792,1.35845,0.00946,0.000197062,0.000197062,0.000197062
244,5297.26,0.66309,0.48397,1.14497,0.01706,0.8891,0.73889,0.8434,0.63967,0.9419,0.77176,1.35604,0.00948,0.00019119,0.00019119,0.00019119
245,5317.29,0.67319,0.49855,1.155,0.01686,0.89703,0.73152,0.84319,0.63617,0.94132,0.76322,1.35919,0.00963,0.000185408,0.000185408,0.000185408
246,5337.23,0.67875,0.50243,1.16922,0.01571,0.89256,0.72657,0.83899,0.63342,0.94251,0.77491,1.3611,0.00955,0.000179716,0.000179716,0.000179716
247,5357.12,0.65979,0.48711,1.13936,0.01569,0.88418,0.73733,0.84248,0.63688,0.93438,0.75926,1.34974,0.00954,0.000174115,0.000174115,0.000174115
248,5377,0.65555,0.48144,1.12396,0.01312,0.88142,0.74091,0.84237,0.63937,0.93448,0.77081,1.35098,0.00976,0.000168606,0.000168606,0.000168606
249,5397.12,0.65053,0.4801,1.15767,0.01414,0.88716,0.72709,0.83742,0.6331,0.93942,0.76284,1.36765,0.00976,0.000163189,0.000163189,0.000163189
250,5417.1,0.66931,0.49186,1.15428,0.01608,0.8779,0.73374,0.83936,0.63322,0.94395,0.77709,1.36205,0.00975,0.000157865,0.000157865,0.000157865
251,5436.91,0.65813,0.48664,1.14442,0.01563,0.88088,0.74212,0.84216,0.64082,0.93304,0.76111,1.35564,0.00959,0.000152635,0.000152635,0.000152635
252,5456.97,0.6761,0.49456,1.15154,0.01593,0.86762,0.74706,0.8409,0.63662,0.93375,0.76598,1.35054,0.00947,0.000147498,0.000147498,0.000147498
253,5476.89,0.65393,0.47788,1.13675,0.01429,0.89114,0.73221,0.84282,0.63991,0.93138,0.75962,1.3527,0.00927,0.000142456,0.000142456,0.000142456
254,5496.92,0.65297,0.47992,1.12649,0.01277,0.88258,0.73511,0.84512,0.64007,0.94096,0.77218,1.3625,0.00934,0.00013751,0.00013751,0.00013751
255,5516.84,0.64101,0.47632,1.11173,0.01214,0.88325,0.7363,0.84004,0.63526,0.93823,0.76467,1.35246,0.00919,0.000132658,0.000132658,0.000132658
256,5536.72,0.6526,0.47668,1.12537,0.01269,0.902,0.72299,0.84312,0.63946,0.93862,0.76379,1.35679,0.00927,0.000127904,0.000127904,0.000127904
257,5556.53,0.63994,0.47673,1.12717,0.01318,0.89421,0.73147,0.84168,0.63752,0.93864,0.76175,1.35939,0.00933,0.000123245,0.000123245,0.000123245
258,5576.5,0.64037,0.47949,1.12854,0.01507,0.88139,0.73817,0.84445,0.6399,0.93478,0.76511,1.35222,0.00943,0.000118684,0.000118684,0.000118684
259,5596.5,0.64161,0.47148,1.11273,0.01323,0.87852,0.74194,0.84104,0.63786,0.93666,0.76382,1.35439,0.00926,0.000114221,0.000114221,0.000114221
260,5616.36,0.65164,0.48852,1.1356,0.01579,0.87296,0.75013,0.84149,0.6354,0.93929,0.76033,1.3528,0.00918,0.000109856,0.000109856,0.000109856
261,5636.37,0.63929,0.47666,1.12647,0.01232,0.87574,0.74701,0.84007,0.63562,0.93991,0.76209,1.35754,0.00936,0.00010559,0.00010559,0.00010559
262,5656.21,0.65754,0.49169,1.14863,0.01359,0.87647,0.74477,0.84251,0.63866,0.93286,0.75805,1.356,0.0094,0.000101423,0.000101423,0.000101423
263,5676.06,0.63246,0.47787,1.1084,0.01288,0.90496,0.72647,0.84454,0.63967,0.93521,0.76383,1.36161,0.00928,9.73555e-05,9.73555e-05,9.73555e-05
264,5696.21,0.65343,0.48236,1.13482,0.01416,0.87132,0.74501,0.84292,0.63735,0.93252,0.7554,1.35936,0.00921,9.33881e-05,9.33881e-05,9.33881e-05
265,5716.08,0.64054,0.4702,1.11498,0.01478,0.85688,0.74962,0.84641,0.64056,0.93443,0.76153,1.35463,0.00948,8.95213e-05,8.95213e-05,8.95213e-05
266,5735.91,0.64426,0.4751,1.12731,0.01481,0.87033,0.74577,0.84542,0.63873,0.93344,0.75743,1.3541,0.00956,8.57554e-05,8.57554e-05,8.57554e-05
267,5755.91,0.64485,0.47731,1.12471,0.01469,0.89757,0.72401,0.84575,0.64203,0.92902,0.75846,1.34891,0.00927,8.20908e-05,8.20908e-05,8.20908e-05
268,5775.83,0.63944,0.47371,1.12089,0.01305,0.89871,0.72248,0.84167,0.63809,0.93438,0.75907,1.35803,0.00941,7.8528e-05,7.8528e-05,7.8528e-05
269,5795.68,0.64315,0.47326,1.12692,0.01315,0.88516,0.72617,0.83927,0.63686,0.93292,0.76173,1.3546,0.00937,7.50674e-05,7.50674e-05,7.50674e-05
270,5815.7,0.64286,0.47047,1.13626,0.01397,0.87842,0.7363,0.83942,0.63657,0.93181,0.75828,1.35789,0.00933,7.17093e-05,7.17093e-05,7.17093e-05
271,5835.62,0.63099,0.46355,1.12707,0.0143,0.86965,0.74398,0.84231,0.6407,0.93433,0.7659,1.3536,0.00939,6.8454e-05,6.8454e-05,6.8454e-05
272,5855.4,0.62668,0.46426,1.12276,0.01136,0.88543,0.73205,0.84305,0.64074,0.93367,0.76568,1.35054,0.00951,6.53021e-05,6.53021e-05,6.53021e-05
273,5875.57,0.65397,0.48688,1.14287,0.01385,0.89072,0.73037,0.84277,0.6396,0.93143,0.75538,1.35617,0.00944,6.22537e-05,6.22537e-05,6.22537e-05
274,5895.43,0.64238,0.4866,1.11872,0.01498,0.89757,0.7269,0.84477,0.64199,0.93142,0.75939,1.35623,0.00946,5.93093e-05,5.93093e-05,5.93093e-05
275,5915.28,0.62987,0.47136,1.11746,0.01374,0.90539,0.71992,0.84451,0.64029,0.93325,0.76125,1.35632,0.00935,5.64691e-05,5.64691e-05,5.64691e-05
276,5949.29,0.54102,0.3969,0.97976,0.00463,0.86755,0.74121,0.84347,0.6405,0.93452,0.76475,1.3551,0.00927,5.37334e-05,5.37334e-05,5.37334e-05
277,5969.06,0.5401,0.39789,0.97271,0.00557,0.87976,0.73431,0.84455,0.64026,0.93187,0.76527,1.35739,0.00936,5.11027e-05,5.11027e-05,5.11027e-05
278,5989.06,0.53289,0.39222,0.97216,0.00482,0.87155,0.74142,0.84409,0.64202,0.92981,0.7612,1.35501,0.00935,4.85771e-05,4.85771e-05,4.85771e-05
279,6009.1,0.52546,0.39144,0.97437,0.00506,0.88833,0.73318,0.84366,0.64202,0.92959,0.76164,1.35445,0.00939,4.61569e-05,4.61569e-05,4.61569e-05
280,6028.87,0.53684,0.39009,0.97117,0.00566,0.88233,0.73323,0.84375,0.64096,0.93106,0.76494,1.35872,0.00941,4.38424e-05,4.38424e-05,4.38424e-05
281,6048.89,0.53982,0.39376,0.98115,0.00515,0.88396,0.72941,0.84228,0.63819,0.93253,0.76638,1.359,0.00932,4.16339e-05,4.16339e-05,4.16339e-05
282,6069.13,0.53696,0.3905,0.9658,0.00504,0.86083,0.74808,0.84336,0.64026,0.93097,0.7606,1.36018,0.00933,3.95315e-05,3.95315e-05,3.95315e-05
283,6088.83,0.53861,0.38997,0.9632,0.00519,0.89015,0.73026,0.84417,0.64238,0.92823,0.76001,1.35976,0.00923,3.75356e-05,3.75356e-05,3.75356e-05
284,6108.83,0.53045,0.3852,0.97269,0.00477,0.89216,0.72862,0.84448,0.64218,0.93076,0.76673,1.358,0.00922,3.56463e-05,3.56463e-05,3.56463e-05
285,6128.88,0.53176,0.39145,0.96453,0.00572,0.88937,0.73016,0.84185,0.63853,0.93182,0.76357,1.35878,0.00926,3.38639e-05,3.38639e-05,3.38639e-05
286,6148.63,0.53093,0.38831,0.96782,0.00498,0.87994,0.73556,0.84256,0.63951,0.93269,0.76576,1.35915,0.00931,3.21885e-05,3.21885e-05,3.21885e-05
287,6168.75,0.52994,0.39204,0.95919,0.00472,0.88472,0.73579,0.84509,0.64272,0.93366,0.7679,1.36182,0.00932,3.06204e-05,3.06204e-05,3.06204e-05
288,6188.76,0.52164,0.38278,0.96081,0.00472,0.87744,0.73784,0.84493,0.642,0.93254,0.76765,1.36286,0.00929,2.91596e-05,2.91596e-05,2.91596e-05
289,6208.54,0.5266,0.38701,0.96675,0.00575,0.89144,0.7274,0.8436,0.64171,0.93118,0.7695,1.35723,0.00938,2.78064e-05,2.78064e-05,2.78064e-05
290,6228.5,0.52325,0.38738,0.96478,0.00461,0.88214,0.73585,0.84372,0.64118,0.93143,0.77024,1.35864,0.00943,2.6561e-05,2.6561e-05,2.6561e-05
291,6248.54,0.52745,0.38465,0.96606,0.00485,0.86853,0.7404,0.84223,0.63927,0.92892,0.76641,1.35817,0.00941,2.54233e-05,2.54233e-05,2.54233e-05
292,6268.25,0.52482,0.38661,0.96782,0.00488,0.86582,0.74296,0.84271,0.63901,0.93011,0.76877,1.3591,0.00939,2.43937e-05,2.43937e-05,2.43937e-05
