epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
163,11588.7,0.45535,0.32214,0.89994,0.00412,0.90902,0.83299,0.91192,0.73071,0.8515,0.71529,1.21557,0.00521,0.00152992,0.00152992,0.00152992
164,11657.4,0.45436,0.31878,0.88523,0.00433,0.91583,0.84322,0.91384,0.73238,0.85564,0.67408,1.23753,0.00547,0.00152462,0.00152462,0.00152462
165,11727,0.45662,0.32251,0.88719,0.00431,0.9242,0.83708,0.9177,0.7368,0.8551,0.66797,1.22361,0.00544,0.0015193,0.0015193,0.0015193
166,11793.9,0.46702,0.32274,0.8974,0.0049,0.91939,0.83186,0.90999,0.72415,0.86355,0.69033,1.22768,0.00561,0.00151395,0.00151395,0.00151395
167,11861.3,0.47147,0.32756,0.90361,0.00486,0.91805,0.85003,0.91158,0.72919,0.85332,0.65684,1.21358,0.00572,0.00150859,0.00150859,0.00150859
168,11928.8,0.46044,0.32187,0.89584,0.00376,0.93207,0.81254,0.90969,0.72236,0.85985,0.69166,1.20398,0.00548,0.0015032,0.0015032,0.0015032
169,11995.9,0.44292,0.31268,0.889,0.00456,0.9055,0.84935,0.90713,0.72623,0.85126,0.68856,1.20868,0.00527,0.0014978,0.0014978,0.0014978
170,12061,0.45243,0.31704,0.88937,0.00564,0.90507,0.84488,0.91714,0.734,0.86118,0.68582,1.23073,0.00491,0.00149238,0.00149238,0.00149238
171,12125.1,0.44825,0.31896,0.88508,0.00464,0.90584,0.83939,0.91306,0.73205,0.85944,0.7005,1.22731,0.00508,0.00148694,0.00148694,0.00148694
172,12188.9,0.43477,0.30365,0.87566,0.00346,0.90296,0.8499,0.91112,0.73038,0.85226,0.68416,1.2343,0.00564,0.00148148,0.00148148,0.00148148
173,12252.7,0.4594,0.31808,0.89096,0.00455,0.924,0.82481,0.9153,0.73484,0.85502,0.66664,1.2239,0.0051,0.001476,0.001476,0.001476
174,12316.7,0.44869,0.31443,0.89127,0.00424,0.89308,0.84835,0.91214,0.73338,0.8508,0.67971,1.22321,0.00538,0.0014705,0.0014705,0.0014705
175,12380.7,0.45,0.32022,0.88786,0.00353,0.90701,0.82754,0.91348,0.73268,0.85931,0.69678,1.23708,0.00499,0.00146498,0.00146498,0.00146498
176,12444.7,0.45509,0.31641,0.88969,0.00379,0.91699,0.83708,0.9125,0.7297,0.86005,0.65009,1.23823,0.00486,0.00145945,0.00145945,0.00145945
177,12508.8,0.45044,0.32282,0.89498,0.00461,0.90751,0.8294,0.9111,0.72972,0.8627,0.66482,1.22858,0.00515,0.0014539,0.0014539,0.0014539
178,12572.6,0.4474,0.31719,0.90006,0.00404,0.88829,0.85412,0.91111,0.72052,0.86683,0.67895,1.23281,0.00547,0.00144833,0.00144833,0.00144833
179,12636.5,0.45231,0.31563,0.88161,0.00435,0.90896,0.82618,0.90579,0.72413,0.85652,0.67484,1.23779,0.00553,0.00144274,0.00144274,0.00144274
180,12699.9,0.4338,0.30696,0.88116,0.00454,0.88572,0.85412,0.90744,0.72419,0.87026,0.67967,1.23634,0.00529,0.00143714,0.00143714,0.00143714
181,12763.9,0.43401,0.30667,0.87596,0.00385,0.89818,0.84781,0.91508,0.73438,0.85493,0.69378,1.23084,0.00465,0.00143152,0.00143152,0.00143152
182,12828,0.42102,0.29786,0.86284,0.0032,0.88796,0.85549,0.91313,0.73014,0.85059,0.66696,1.21955,0.00463,0.00142588,0.00142588,0.00142588
183,12892,0.43238,0.30611,0.8778,0.00332,0.91625,0.83367,0.90966,0.73005,0.85436,0.67324,1.25081,0.00508,0.00142023,0.00142023,0.00142023
184,12956.1,0.42704,0.30559,0.87618,0.0032,0.91109,0.83823,0.91122,0.73301,0.85186,0.66527,1.23133,0.00445,0.00141456,0.00141456,0.00141456
185,13020.3,0.41658,0.29928,0.87297,0.00349,0.90635,0.84049,0.91456,0.73262,0.84683,0.66797,1.21665,0.00477,0.00140888,0.00140888,0.00140888
186,13084.6,0.43888,0.31293,0.88086,0.004,0.90914,0.83776,0.91439,0.73486,0.855,0.67317,1.22691,0.00496,0.00140318,0.00140318,0.00140318
187,13148.7,0.43014,0.30809,0.86917,0.00372,0.92962,0.81938,0.91808,0.73284,0.85387,0.66641,1.23404,0.00504,0.00139746,0.00139746,0.00139746
188,13212.7,0.42585,0.29747,0.87438,0.00415,0.89916,0.85412,0.91415,0.73693,0.84959,0.65323,1.21655,0.00463,0.00139173,0.00139173,0.00139173
189,13277.2,0.41596,0.29562,0.86388,0.00409,0.90838,0.84731,0.91497,0.73465,0.85113,0.66137,1.22154,0.00478,0.00138598,0.00138598,0.00138598
190,13342.6,0.43258,0.30492,0.87533,0.00393,0.89963,0.84731,0.91273,0.73048,0.85575,0.67065,1.23439,0.00484,0.00138022,0.00138022,0.00138022
191,13406.7,0.42097,0.29965,0.87748,0.00369,0.90039,0.84412,0.9122,0.72828,0.85909,0.68492,1.23929,0.00503,0.00137444,0.00137444,0.00137444
192,13471,0.41879,0.30458,0.88136,0.00395,0.90295,0.84935,0.91283,0.73244,0.84019,0.65747,1.21409,0.00451,0.00136865,0.00136865,0.00136865
193,13535,0.42534,0.3093,0.87598,0.00388,0.89642,0.84935,0.91551,0.73417,0.85,0.66576,1.22622,0.00449,0.00136285,0.00136285,0.00136285
194,13598.9,0.43093,0.31921,0.88487,0.00368,0.90177,0.8448,0.91252,0.72938,0.85608,0.65726,1.23713,0.00481,0.00135703,0.00135703,0.00135703
195,13662.8,0.44175,0.30998,0.88746,0.00374,0.91465,0.83504,0.91067,0.72782,0.85996,0.68339,1.22859,0.00465,0.0013512,0.0013512,0.0013512
196,13726.7,0.43171,0.30189,0.87589,0.0038,0.92186,0.82834,0.90897,0.72635,0.85667,0.67215,1.22394,0.00455,0.00134535,0.00134535,0.00134535
197,13790.4,0.41488,0.30003,0.86634,0.00404,0.90567,0.85003,0.913,0.73283,0.85358,0.6631,1.22468,0.00454,0.00133949,0.00133949,0.00133949
198,13854.3,0.41835,0.29992,0.8692,0.00348,0.90984,0.84322,0.91305,0.73367,0.8547,0.68046,1.2325,0.00507,0.00133362,0.00133362,0.00133362
199,13918.2,0.40794,0.28937,0.86382,0.003,0.91857,0.84117,0.91028,0.73175,0.8491,0.66412,1.22061,0.00495,0.00132773,0.00132773,0.00132773
200,13981.8,0.41457,0.29699,0.88013,0.00378,0.89434,0.85617,0.9054,0.72545,0.85686,0.67592,1.22847,0.00513,0.00132184,0.00132184,0.00132184
201,14045.6,0.41004,0.29709,0.87065,0.00393,0.90433,0.84663,0.90883,0.73,0.85738,0.69378,1.23113,0.005,0.00131593,0.00131593,0.00131593
202,14109.4,0.41688,0.29828,0.86532,0.00381,0.90382,0.84322,0.91212,0.73118,0.85627,0.66759,1.23689,0.00486,0.00131,0.00131,0.00131
203,14173.4,0.40813,0.29581,0.86776,0.00362,0.9232,0.83708,0.91222,0.73152,0.84916,0.6577,1.23589,0.00447,0.00130407,0.00130407,0.00130407
204,14237.5,0.41734,0.29871,0.87691,0.00397,0.91536,0.84046,0.91605,0.73684,0.84727,0.64201,1.24134,0.00428,0.00129813,0.00129813,0.00129813
205,14301.5,0.40099,0.28921,0.86398,0.00371,0.9071,0.84663,0.91532,0.7344,0.84721,0.64429,1.23577,0.00466,0.00129217,0.00129217,0.00129217
206,14365.4,0.39945,0.28914,0.86835,0.00309,0.88838,0.85821,0.9126,0.73412,0.84155,0.64146,1.23328,0.00449,0.0012862,0.0012862,0.0012862
207,14429.4,0.41736,0.29928,0.87027,0.00311,0.87351,0.8623,0.90665,0.72675,0.84923,0.7023,1.23799,0.0044,0.00128022,0.00128022,0.00128022
208,14493.4,0.40825,0.29826,0.86155,0.00346,0.90798,0.84254,0.9094,0.72961,0.84497,0.65925,1.224,0.00472,0.00127423,0.00127423,0.00127423
209,14557.5,0.41646,0.30288,0.87226,0.00441,0.89846,0.85412,0.90962,0.73016,0.85116,0.6679,1.23066,0.00506,0.00126823,0.00126823,0.00126823
210,14621.5,0.4167,0.2974,0.87146,0.00333,0.91789,0.84117,0.91521,0.73326,0.84776,0.65349,1.23206,0.00466,0.00126222,0.00126222,0.00126222
211,14685.5,0.40514,0.29365,0.86863,0.00346,0.90794,0.84711,0.91329,0.72814,0.85684,0.68412,1.24877,0.00448,0.0012562,0.0012562,0.0012562
212,14751.2,0.39874,0.28894,0.87685,0.00393,0.91545,0.82958,0.90652,0.73026,0.85659,0.71571,1.2391,0.0051,0.00125017,0.00125017,0.00125017
213,14817.8,0.40304,0.28786,0.86017,0.00333,0.90546,0.8487,0.91259,0.73177,0.84596,0.66175,1.23721,0.00483,0.00124413,0.00124413,0.00124413
214,14884.5,0.40322,0.29071,0.86902,0.00387,0.91016,0.83558,0.9072,0.72888,0.84374,0.70667,1.21855,0.00467,0.00123809,0.00123809,0.00123809
215,14952.8,0.39742,0.28682,0.86464,0.00366,0.92232,0.82822,0.91075,0.73257,0.83841,0.69432,1.22041,0.00433,0.00123203,0.00123203,0.00123203
216,15022.4,0.40372,0.2861,0.85838,0.0037,0.90535,0.84526,0.91074,0.73108,0.84676,0.70453,1.22255,0.00476,0.00122596,0.00122596,0.00122596
217,15091.7,0.39702,0.28366,0.85841,0.00288,0.91364,0.84373,0.90816,0.72961,0.83958,0.68496,1.21962,0.00469,0.00121989,0.00121989,0.00121989
218,15158.1,0.39023,0.28378,0.86019,0.00386,0.9169,0.8439,0.90838,0.73103,0.83788,0.71173,1.22316,0.00451,0.0012138,0.0012138,0.0012138
219,15224.5,0.39212,0.28478,0.86965,0.00332,0.91096,0.84049,0.91029,0.73204,0.84032,0.69401,1.21846,0.00453,0.00120771,0.00120771,0.00120771
220,15290.8,0.3918,0.28106,0.86233,0.00336,0.92429,0.83504,0.90861,0.72991,0.8331,0.69405,1.2186,0.00464,0.00120161,0.00120161,0.00120161
221,15356.8,0.39507,0.28313,0.85221,0.00321,0.925,0.8364,0.91271,0.73354,0.8388,0.69326,1.22388,0.00474,0.00119551,0.00119551,0.00119551
222,15423.1,0.38622,0.28119,0.86728,0.00395,0.9176,0.84117,0.90694,0.72755,0.83975,0.69111,1.21835,0.00471,0.00118939,0.00118939,0.00118939
223,15489.2,0.38646,0.27793,0.85438,0.00346,0.91556,0.83913,0.91179,0.73278,0.83843,0.69714,1.22126,0.00459,0.00118327,0.00118327,0.00118327
224,15555.5,0.38484,0.28153,0.86287,0.00328,0.93182,0.82822,0.91264,0.73649,0.83459,0.68091,1.22668,0.00412,0.00117715,0.00117715,0.00117715
225,15621.3,0.38555,0.27637,0.853,0.00283,0.91315,0.84573,0.91012,0.73268,0.84019,0.68638,1.22106,0.00412,0.00117101,0.00117101,0.00117101
226,15685.2,0.37322,0.27459,0.84765,0.00339,0.91855,0.83367,0.91213,0.73781,0.82857,0.68809,1.2174,0.00408,0.00116487,0.00116487,0.00116487
227,15749.1,0.37108,0.27326,0.85011,0.00252,0.91615,0.84158,0.91175,0.73463,0.83534,0.69379,1.22633,0.00427,0.00115872,0.00115872,0.00115872
228,15813.1,0.36556,0.27199,0.85139,0.00292,0.91694,0.83913,0.91042,0.73484,0.83711,0.68419,1.23157,0.00415,0.00115257,0.00115257,0.00115257
229,15878.2,0.37783,0.28031,0.8564,0.00344,0.90933,0.84772,0.91336,0.73838,0.83411,0.68446,1.21826,0.00477,0.00114641,0.00114641,0.00114641
230,15942.1,0.37894,0.28025,0.8565,0.00399,0.90757,0.84867,0.91031,0.73464,0.83441,0.68967,1.22443,0.00469,0.00114025,0.00114025,0.00114025
231,16006,0.37337,0.27419,0.85286,0.00323,0.91526,0.84669,0.91707,0.73919,0.83615,0.66868,1.221,0.00458,0.00113408,0.00113408,0.00113408
232,16070,0.37538,0.27328,0.8543,0.00291,0.93094,0.83095,0.91611,0.73839,0.84133,0.64638,1.23595,0.00438,0.00112791,0.00112791,0.00112791
233,16134.1,0.37967,0.27892,0.8543,0.003,0.94093,0.82754,0.91597,0.73823,0.84153,0.6655,1.22884,0.0045,0.00112173,0.00112173,0.00112173
234,16198,0.37537,0.27275,0.85009,0.0026,0.90715,0.85913,0.91267,0.7354,0.84148,0.67106,1.22915,0.00443,0.00111555,0.00111555,0.00111555
235,16262,0.37047,0.27135,0.84562,0.00304,0.90443,0.86026,0.91476,0.74115,0.83131,0.67408,1.21042,0.00417,0.00110936,0.00110936,0.00110936
236,16326.3,0.38525,0.27979,0.85778,0.00327,0.92529,0.83436,0.91127,0.73608,0.83354,0.67205,1.21228,0.0043,0.00110317,0.00110317,0.00110317
237,16390.2,0.38011,0.27715,0.85941,0.00307,0.90334,0.85072,0.91019,0.73674,0.83286,0.65015,1.20874,0.00441,0.00109697,0.00109697,0.00109697
238,16454.2,0.371,0.27296,0.84534,0.00364,0.90238,0.85958,0.91673,0.74091,0.83805,0.6383,1.22394,0.00428,0.00109077,0.00109077,0.00109077
239,16518.3,0.37197,0.27286,0.84474,0.00294,0.90169,0.85026,0.91488,0.73785,0.83501,0.67317,1.22837,0.0044,0.00108457,0.00108457,0.00108457
240,16582.4,0.36145,0.27015,0.84982,0.00302,0.91011,0.84894,0.91431,0.73987,0.83724,0.67016,1.22215,0.00428,0.00107837,0.00107837,0.00107837
241,16646.4,0.37047,0.27296,0.84732,0.00352,0.90967,0.84434,0.91228,0.73752,0.83861,0.67914,1.22314,0.00454,0.00107216,0.00107216,0.00107216
242,16710.6,0.3716,0.27236,0.84554,0.0037,0.92516,0.8364,0.91651,0.7399,0.83475,0.662,1.22773,0.00424,0.00106595,0.00106595,0.00106595
243,16775.1,0.37733,0.28085,0.8424,0.00363,0.9065,0.84185,0.91494,0.73786,0.84057,0.69721,1.22917,0.00448,0.00105974,0.00105974,0.00105974
244,16840.4,0.37243,0.27409,0.85947,0.003,0.92283,0.84254,0.91391,0.73847,0.83713,0.69507,1.21809,0.00459,0.00105353,0.00105353,0.00105353
245,16904.3,0.37767,0.27722,0.85299,0.00368,0.91638,0.84117,0.91097,0.73642,0.82602,0.66692,1.20535,0.00424,0.00104731,0.00104731,0.00104731
246,16968.4,0.38704,0.28107,0.8477,0.00312,0.91724,0.83776,0.91101,0.73637,0.84007,0.66561,1.22746,0.00432,0.0010411,0.0010411,0.0010411
247,17032.5,0.37981,0.27805,0.85426,0.00281,0.9036,0.85276,0.91287,0.73653,0.82989,0.65358,1.22004,0.00422,0.00103488,0.00103488,0.00103488
248,17096.6,0.35324,0.26395,0.8363,0.00273,0.93286,0.83341,0.91492,0.74022,0.83516,0.64405,1.22721,0.00424,0.00102866,0.00102866,0.00102866
249,17160.5,0.34922,0.2631,0.83648,0.0026,0.90003,0.85344,0.9099,0.73802,0.82875,0.66862,1.21937,0.00417,0.00102244,0.00102244,0.00102244
250,17224.2,0.35689,0.2669,0.84548,0.00289,0.91144,0.84731,0.91499,0.7419,0.83327,0.66336,1.23522,0.00401,0.00101622,0.00101622,0.00101622
251,17288,0.36941,0.26771,0.84648,0.00363,0.91629,0.84526,0.91341,0.74195,0.82208,0.67757,1.22518,0.00411,0.00101,0.00101,0.00101
252,17351.9,0.35749,0.26296,0.84441,0.00302,0.91185,0.84799,0.91513,0.74286,0.82457,0.67765,1.22463,0.00413,0.00100378,0.00100378,0.00100378
253,17415.8,0.36091,0.2648,0.84158,0.00355,0.903,0.8623,0.9119,0.73983,0.83181,0.6752,1.22541,0.00444,0.00099756,0.00099756,0.00099756
254,17479.6,0.35941,0.26238,0.8469,0.00305,0.91013,0.85072,0.91236,0.74,0.83537,0.6754,1.21759,0.00447,0.00099134,0.00099134,0.00099134
255,17543.3,0.35669,0.26262,0.83682,0.0026,0.93451,0.82677,0.91335,0.73802,0.83557,0.68567,1.21859,0.00451,0.000985121,0.000985121,0.000985121
256,17607.3,0.35741,0.2688,0.85859,0.00383,0.93462,0.82832,0.91125,0.73855,0.83654,0.69747,1.223,0.00435,0.000978903,0.000978903,0.000978903
257,17671.2,0.35503,0.26761,0.84863,0.00327,0.9298,0.8307,0.91144,0.73729,0.83164,0.69112,1.21633,0.00403,0.000972687,0.000972687,0.000972687
258,17735,0.35743,0.26946,0.84514,0.0031,0.91437,0.85003,0.91918,0.74181,0.83496,0.68785,1.23083,0.00404,0.000966472,0.000966472,0.000966472
259,17799.1,0.3497,0.26355,0.84927,0.00286,0.92689,0.83831,0.91654,0.73968,0.83696,0.70063,1.23023,0.00453,0.000960258,0.000960258,0.000960258
260,17863,0.35832,0.26457,0.85343,0.00303,0.91532,0.85208,0.91542,0.73656,0.83485,0.68836,1.22566,0.00445,0.000954047,0.000954047,0.000954047
261,17926.9,0.35394,0.26439,0.84244,0.00291,0.89529,0.86257,0.91342,0.74013,0.83251,0.68636,1.22081,0.00446,0.000947837,0.000947837,0.000947837
262,17990.7,0.36432,0.26528,0.84354,0.0028,0.92611,0.83726,0.9163,0.73998,0.83953,0.65445,1.22533,0.00448,0.000941631,0.000941631,0.000941631
263,18054.6,0.35987,0.26668,0.83974,0.00305,0.90542,0.84834,0.91163,0.73961,0.83624,0.67717,1.22426,0.0045,0.000935426,0.000935426,0.000935426
264,18118.4,0.35686,0.26211,0.84761,0.00386,0.92446,0.84254,0.91577,0.74146,0.83173,0.67414,1.22259,0.0046,0.000929225,0.000929225,0.000929225
265,18182.3,0.35302,0.25951,0.83953,0.0025,0.9236,0.83504,0.91558,0.74078,0.82787,0.67975,1.20921,0.00481,0.000923027,0.000923027,0.000923027
266,18246.1,0.35855,0.26334,0.84422,0.0028,0.90662,0.85412,0.91082,0.73643,0.82793,0.68674,1.20779,0.00444,0.000916833,0.000916833,0.000916833
267,18310.2,0.35467,0.26457,0.84743,0.00283,0.90063,0.85003,0.90749,0.73438,0.82505,0.68095,1.20614,0.00432,0.000910642,0.000910642,0.000910642
268,18374.3,0.35054,0.25922,0.84307,0.00253,0.89621,0.85549,0.90625,0.73538,0.83259,0.7052,1.21214,0.00431,0.000904455,0.000904455,0.000904455
269,18438.3,0.33876,0.25222,0.84388,0.00241,0.89794,0.85276,0.91026,0.73612,0.83248,0.67795,1.21622,0.00436,0.000898272,0.000898272,0.000898272
270,18502.6,0.35228,0.25787,0.84256,0.00349,0.90192,0.85481,0.9105,0.73706,0.82945,0.66559,1.21829,0.00435,0.000892094,0.000892094,0.000892094
271,18568,0.34023,0.25812,0.83835,0.00291,0.92019,0.84095,0.91323,0.73788,0.83181,0.65202,1.22857,0.00427,0.00088592,0.00088592,0.00088592
272,18632.1,0.33592,0.25431,0.83247,0.00309,0.90358,0.84966,0.91437,0.73818,0.82962,0.65863,1.22639,0.00433,0.000879751,0.000879751,0.000879751
273,18696.1,0.33105,0.24872,0.82881,0.0025,0.91672,0.84044,0.91282,0.7395,0.83216,0.67438,1.23197,0.00438,0.000873588,0.000873588,0.000873588
274,18760.3,0.34879,0.25793,0.84294,0.00296,0.91574,0.84458,0.91377,0.73951,0.83126,0.65599,1.22668,0.00428,0.000867429,0.000867429,0.000867429
275,18824.6,0.342,0.25503,0.83335,0.00261,0.92182,0.84799,0.91148,0.73909,0.82608,0.66992,1.21922,0.00441,0.000861277,0.000861277,0.000861277
276,18888.4,0.3407,0.25388,0.83088,0.00252,0.91367,0.84663,0.91243,0.7379,0.82752,0.66423,1.22053,0.00426,0.00085513,0.00085513,0.00085513
277,18952.2,0.34049,0.25431,0.83629,0.00298,0.90905,0.84485,0.91199,0.74029,0.83712,0.68974,1.22868,0.00431,0.000848989,0.000848989,0.000848989
278,19016.3,0.33973,0.25468,0.84423,0.00269,0.91085,0.8439,0.9148,0.73984,0.83537,0.68221,1.23306,0.00418,0.000842855,0.000842855,0.000842855
279,19080.2,0.34493,0.25471,0.83206,0.00322,0.91724,0.84613,0.91738,0.74216,0.83441,0.67246,1.22975,0.00419,0.000836727,0.000836727,0.000836727
280,19144.5,0.3402,0.25232,0.83927,0.00261,0.93241,0.83776,0.91778,0.74246,0.83034,0.65841,1.23444,0.00397,0.000830606,0.000830606,0.000830606
281,19210.8,0.33152,0.25355,0.83379,0.00253,0.91183,0.84599,0.91453,0.74115,0.83157,0.67832,1.23271,0.00402,0.000824492,0.000824492,0.000824492
282,19274.9,0.32655,0.24701,0.82692,0.00326,0.91201,0.85003,0.91375,0.74368,0.83093,0.68931,1.2334,0.00416,0.000818386,0.000818386,0.000818386
283,19339,0.34049,0.25309,0.83823,0.00344,0.92193,0.83845,0.91297,0.74266,0.82719,0.68896,1.22732,0.00404,0.000812287,0.000812287,0.000812287
284,19402.8,0.3354,0.25266,0.84441,0.00303,0.91352,0.84322,0.91471,0.74226,0.82742,0.70183,1.22354,0.00401,0.000806196,0.000806196,0.000806196
285,19466.7,0.33541,0.25449,0.83958,0.00323,0.90662,0.84714,0.91317,0.7391,0.83038,0.6972,1.22908,0.00413,0.000800113,0.000800113,0.000800113
286,19530.9,0.33342,0.25485,0.84122,0.00303,0.8956,0.85962,0.91754,0.74289,0.83288,0.69332,1.22435,0.00412,0.000794038,0.000794038,0.000794038
287,19594.9,0.32722,0.24871,0.82287,0.00271,0.92503,0.83981,0.91897,0.74621,0.8305,0.67658,1.22584,0.00423,0.000787972,0.000787972,0.000787972
288,19658.9,0.32983,0.24752,0.82666,0.00273,0.92079,0.8439,0.91684,0.74391,0.83033,0.68113,1.22509,0.00407,0.000781914,0.000781914,0.000781914
289,19723.2,0.32431,0.24405,0.82993,0.00267,0.92987,0.83153,0.91924,0.747,0.82472,0.6863,1.22642,0.004,0.000775866,0.000775866,0.000775866
290,19787.4,0.32649,0.24624,0.83556,0.00288,0.90723,0.85327,0.91815,0.74589,0.8285,0.68002,1.23644,0.00389,0.000769827,0.000769827,0.000769827
291,19851.4,0.31576,0.2414,0.82699,0.00219,0.92327,0.83658,0.91347,0.74258,0.82501,0.69276,1.22692,0.0039,0.000763797,0.000763797,0.000763797
292,19915.3,0.31746,0.24204,0.82514,0.00269,0.91011,0.85481,0.91405,0.74304,0.82315,0.69028,1.21789,0.00391,0.000757777,0.000757777,0.000757777
293,19979.5,0.32221,0.24583,0.83058,0.00301,0.92045,0.8439,0.91301,0.74122,0.8246,0.68572,1.21925,0.00381,0.000751767,0.000751767,0.000751767
294,20043.8,0.31788,0.23909,0.82162,0.00266,0.93441,0.82958,0.91586,0.74319,0.82523,0.67451,1.2237,0.00392,0.000745767,0.000745767,0.000745767
295,20108,0.31903,0.24247,0.82796,0.00283,0.9307,0.83304,0.91554,0.74342,0.82477,0.67095,1.22686,0.00396,0.000739778,0.000739778,0.000739778
296,20172.3,0.31404,0.24131,0.82611,0.00237,0.92452,0.83845,0.918,0.74565,0.82921,0.65711,1.23717,0.00388,0.000733799,0.000733799,0.000733799
297,20236.8,0.31657,0.2435,0.8261,0.00254,0.93591,0.82481,0.91533,0.74214,0.82589,0.69483,1.23567,0.00392,0.000727831,0.000727831,0.000727831
298,20301.9,0.32407,0.24763,0.82847,0.00328,0.90424,0.84935,0.91603,0.74215,0.82641,0.68183,1.23828,0.00393,0.000721874,0.000721874,0.000721874
299,20366,0.31476,0.24149,0.82945,0.00238,0.90961,0.85058,0.91799,0.74524,0.82725,0.68808,1.22929,0.00413,0.000715929,0.000715929,0.000715929
300,20430,0.31665,0.2417,0.82041,0.00271,0.90572,0.85344,0.91703,0.744,0.82622,0.6818,1.23245,0.0041,0.000709995,0.000709995,0.000709995
301,20494,0.30812,0.23524,0.82071,0.00236,0.90449,0.85412,0.9185,0.74715,0.82525,0.68919,1.2363,0.00391,0.000704073,0.000704073,0.000704073
302,20558.3,0.31364,0.23867,0.8305,0.0026,0.89302,0.87064,0.91743,0.74546,0.82789,0.66517,1.23982,0.004,0.000698163,0.000698163,0.000698163
303,20622.6,0.3246,0.24659,0.82848,0.0027,0.90569,0.8589,0.91724,0.74578,0.82791,0.66776,1.23333,0.00414,0.000692266,0.000692266,0.000692266
304,20686.4,0.31924,0.24164,0.83285,0.00249,0.90144,0.86034,0.91719,0.74369,0.83463,0.67524,1.23959,0.00404,0.000686381,0.000686381,0.000686381
305,20750.2,0.31648,0.24095,0.8333,0.00284,0.90976,0.85212,0.91434,0.74496,0.83174,0.69405,1.24176,0.00409,0.000680509,0.000680509,0.000680509
306,20813.9,0.31818,0.24061,0.81901,0.00304,0.92565,0.83776,0.91263,0.74508,0.82688,0.69912,1.23396,0.00393,0.000674649,0.000674649,0.000674649
307,20877.8,0.31284,0.23702,0.81721,0.00299,0.90436,0.85729,0.91573,0.74597,0.82187,0.6954,1.23261,0.00381,0.000668804,0.000668804,0.000668804
308,20941.8,0.30994,0.23612,0.82349,0.00209,0.90441,0.85777,0.91478,0.74568,0.82231,0.68944,1.23314,0.00386,0.000662971,0.000662971,0.000662971
309,21005.7,0.31268,0.23967,0.83253,0.00282,0.92681,0.83981,0.91374,0.74448,0.82592,0.67359,1.23286,0.00368,0.000657152,0.000657152,0.000657152
310,21069.6,0.31234,0.24107,0.82787,0.00296,0.90336,0.86299,0.91408,0.74256,0.82545,0.66793,1.23024,0.00374,0.000651347,0.000651347,0.000651347
311,21133.6,0.3149,0.23998,0.81847,0.00219,0.8983,0.86708,0.91603,0.74389,0.82677,0.66373,1.23031,0.00396,0.000645557,0.000645557,0.000645557
312,21197.6,0.30751,0.2364,0.82397,0.00199,0.89701,0.86679,0.91752,0.74551,0.82603,0.66043,1.22962,0.00404,0.00063978,0.00063978,0.00063978
313,21261.7,0.32097,0.24152,0.82689,0.00275,0.89952,0.8623,0.91603,0.74662,0.82279,0.65688,1.22249,0.00394,0.000634019,0.000634019,0.000634019
314,21325.6,0.31929,0.24233,0.82685,0.00274,0.89889,0.86435,0.91437,0.74548,0.81645,0.64682,1.21862,0.00414,0.000628272,0.000628272,0.000628272
315,21389.6,0.31631,0.23899,0.83831,0.00254,0.92072,0.85481,0.91797,0.74765,0.82001,0.64251,1.22343,0.00368,0.00062254,0.00062254,0.00062254
316,21453.6,0.30718,0.23146,0.8159,0.0023,0.91251,0.85311,0.91638,0.74595,0.82254,0.65724,1.2183,0.00385,0.000616824,0.000616824,0.000616824
317,21517.9,0.30306,0.23122,0.81667,0.00246,0.90292,0.85589,0.91549,0.74673,0.82204,0.65654,1.22839,0.00384,0.000611123,0.000611123,0.000611123
318,21582.1,0.29673,0.22932,0.81293,0.00244,0.91536,0.84781,0.9144,0.74567,0.82239,0.67034,1.23051,0.00388,0.000605437,0.000605437,0.000605437
319,21646.4,0.30465,0.23422,0.81935,0.00258,0.91914,0.84455,0.914,0.74499,0.82451,0.69572,1.22767,0.00398,0.000599768,0.000599768,0.000599768
320,21710.1,0.30606,0.23561,0.8241,0.00262,0.90888,0.84731,0.91384,0.74539,0.82183,0.70301,1.2194,0.00381,0.000594115,0.000594115,0.000594115
321,21774.2,0.29981,0.23448,0.82686,0.00255,0.92095,0.84186,0.91591,0.74701,0.81673,0.67465,1.21817,0.00374,0.000588479,0.000588479,0.000588479
322,21838.3,0.30242,0.23558,0.81982,0.0024,0.89233,0.86435,0.91497,0.74449,0.81854,0.67065,1.21479,0.00382,0.000582859,0.000582859,0.000582859
323,21902.6,0.31088,0.2397,0.81999,0.00243,0.90459,0.85957,0.91255,0.74116,0.81982,0.67183,1.22506,0.0039,0.000577255,0.000577255,0.000577255
324,21967,0.3086,0.2347,0.82065,0.0028,0.91038,0.8517,0.91318,0.74193,0.81928,0.68047,1.22593,0.00394,0.000571669,0.000571669,0.000571669
325,22032.5,0.29485,0.22634,0.81315,0.00234,0.92012,0.84797,0.91256,0.74332,0.81961,0.67609,1.23172,0.00398,0.000566101,0.000566101,0.000566101
326,22096.5,0.2999,0.22948,0.81565,0.00241,0.91743,0.84731,0.91357,0.74445,0.82067,0.67064,1.23127,0.00382,0.000560549,0.000560549,0.000560549
