epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
163,6636.23,0.56221,0.36254,0.97975,0.00679,0.91624,0.82386,0.90517,0.71782,0.85979,0.65998,1.18752,0.0065,0.000636676,0.000636676,0.000636676
164,6678.11,0.5486,0.36211,0.96698,0.00626,0.8986,0.84485,0.90617,0.72007,0.84468,0.62692,1.17827,0.00642,0.000625625,0.000625625,0.000625625
165,6719.7,0.54809,0.36041,0.97616,0.00659,0.90859,0.83981,0.9106,0.72147,0.85313,0.63499,1.19484,0.00659,0.000614629,0.000614629,0.000614629
166,6761.23,0.56017,0.36234,0.95001,0.00569,0.89957,0.8301,0.90332,0.70851,0.86821,0.6685,1.19509,0.00663,0.000603691,0.000603691,0.000603691
167,6802.57,0.54586,0.36022,0.9523,0.00692,0.89841,0.84946,0.91021,0.72174,0.85138,0.63019,1.20036,0.00634,0.000592813,0.000592813,0.000592813
168,6844.21,0.557,0.36373,0.975,0.00759,0.91766,0.82747,0.91198,0.72387,0.85427,0.63787,1.19191,0.00639,0.000581995,0.000581995,0.000581995
169,6885.74,0.53593,0.36364,0.97604,0.00703,0.91387,0.82583,0.90724,0.71455,0.85256,0.63461,1.19512,0.00676,0.00057124,0.00057124,0.00057124
170,6927.35,0.53244,0.36071,0.9687,0.00542,0.92036,0.82949,0.90742,0.71977,0.85585,0.64316,1.20686,0.00648,0.000560549,0.000560549,0.000560549
171,6968.86,0.53354,0.35181,0.95974,0.00518,0.91175,0.83582,0.90692,0.72276,0.85326,0.63999,1.1974,0.00657,0.000549924,0.000549924,0.000549924
172,7010.22,0.53239,0.34804,0.9512,0.00709,0.90665,0.82796,0.90737,0.72105,0.8503,0.64328,1.20366,0.00641,0.000539366,0.000539366,0.000539366
173,7051.97,0.53386,0.35397,0.96341,0.0062,0.88806,0.85309,0.90922,0.72397,0.85698,0.63295,1.2005,0.00623,0.000528876,0.000528876,0.000528876
174,7093.38,0.53513,0.35177,0.9591,0.00681,0.93508,0.81669,0.90883,0.72377,0.85136,0.64104,1.20459,0.00642,0.000518457,0.000518457,0.000518457
175,7134.91,0.51658,0.34713,0.94549,0.00533,0.91453,0.82693,0.9102,0.72281,0.8496,0.64215,1.19818,0.00637,0.00050811,0.00050811,0.00050811
176,7176.34,0.51421,0.3471,0.94526,0.00572,0.91112,0.82934,0.9116,0.72525,0.85034,0.6397,1.19155,0.006,0.000497836,0.000497836,0.000497836
177,7218.07,0.52274,0.35005,0.9528,0.0061,0.90699,0.83886,0.90799,0.72139,0.84842,0.62917,1.20609,0.0059,0.000487636,0.000487636,0.000487636
178,7259.47,0.51102,0.34675,0.94223,0.00514,0.91915,0.82663,0.90727,0.7187,0.85195,0.63916,1.20043,0.00586,0.000477513,0.000477513,0.000477513
179,7301.05,0.49708,0.34261,0.93722,0.00544,0.90318,0.83114,0.90645,0.71823,0.85422,0.65283,1.19851,0.0057,0.000467468,0.000467468,0.000467468
180,7342.38,0.51529,0.34452,0.94672,0.00558,0.90521,0.84099,0.90905,0.72609,0.84598,0.64452,1.19391,0.00579,0.000457501,0.000457501,0.000457501
181,7384.39,0.52245,0.35675,0.94942,0.00609,0.90735,0.83257,0.90579,0.72001,0.85674,0.65481,1.2043,0.0066,0.000447616,0.000447616,0.000447616
182,7425.79,0.53332,0.35814,0.97278,0.00686,0.92384,0.81464,0.90997,0.72438,0.85056,0.64995,1.20878,0.00583,0.000437812,0.000437812,0.000437812
183,7467.47,0.52844,0.35,0.95277,0.00607,0.92432,0.81301,0.90218,0.71254,0.85592,0.65944,1.22179,0.00605,0.000428093,0.000428093,0.000428093
184,7508.81,0.50174,0.3405,0.94744,0.00498,0.91577,0.8239,0.90955,0.71867,0.85046,0.63194,1.20613,0.00623,0.000418458,0.000418458,0.000418458
185,7550.46,0.50064,0.33765,0.95186,0.00578,0.93173,0.81004,0.90749,0.71955,0.84726,0.64295,1.20469,0.00586,0.000408909,0.000408909,0.000408909
186,7591.91,0.52311,0.34955,0.94126,0.00642,0.90878,0.83205,0.90837,0.72172,0.85137,0.64174,1.20523,0.00619,0.000399448,0.000399448,0.000399448
187,7633.49,0.51513,0.3416,0.94909,0.00642,0.91546,0.82056,0.90366,0.71779,0.85514,0.64075,1.21324,0.00604,0.000390077,0.000390077,0.000390077
188,7674.98,0.50385,0.34072,0.93139,0.00689,0.91313,0.82796,0.91156,0.7265,0.85172,0.6378,1.20979,0.00589,0.000380796,0.000380796,0.000380796
189,7716.6,0.51707,0.34077,0.95265,0.00558,0.93021,0.81823,0.90788,0.72501,0.85032,0.64883,1.20611,0.00603,0.000371606,0.000371606,0.000371606
190,7758.09,0.5168,0.34011,0.94745,0.00552,0.92464,0.82305,0.91063,0.72083,0.85129,0.62941,1.20723,0.00635,0.00036251,0.00036251,0.00036251
191,7799.79,0.51407,0.34417,0.93911,0.00699,0.93135,0.81874,0.91398,0.7308,0.85109,0.64144,1.21082,0.00647,0.000353509,0.000353509,0.000353509
192,7841.37,0.49245,0.34011,0.92792,0.00718,0.93093,0.82124,0.90956,0.72722,0.84598,0.63941,1.20417,0.00611,0.000344603,0.000344603,0.000344603
193,7882.8,0.48559,0.33703,0.93881,0.0055,0.89886,0.8328,0.90883,0.7229,0.85099,0.6583,1.1997,0.00628,0.000335794,0.000335794,0.000335794
194,7924.08,0.49741,0.33023,0.92177,0.00607,0.90981,0.83156,0.90727,0.72221,0.84558,0.64065,1.19814,0.00582,0.000327084,0.000327084,0.000327084
195,7965.53,0.48045,0.32984,0.93291,0.00598,0.92807,0.82386,0.912,0.72436,0.84775,0.64354,1.19893,0.00585,0.000318474,0.000318474,0.000318474
196,8006.99,0.49001,0.33193,0.92113,0.00423,0.91385,0.83102,0.90865,0.718,0.85622,0.64472,1.20935,0.00581,0.000309964,0.000309964,0.000309964
197,8048.63,0.48069,0.32033,0.91113,0.00404,0.92709,0.82181,0.90801,0.7226,0.84346,0.63949,1.20492,0.00573,0.000301557,0.000301557,0.000301557
198,8089.78,0.49159,0.33446,0.93965,0.0058,0.91533,0.82949,0.90823,0.72228,0.84843,0.63976,1.21069,0.00592,0.000293253,0.000293253,0.000293253
199,8131.41,0.47346,0.32175,0.92817,0.00657,0.90879,0.83308,0.90797,0.72509,0.84605,0.64499,1.20287,0.0058,0.000285054,0.000285054,0.000285054
200,8172.7,0.47964,0.32989,0.94747,0.00521,0.92222,0.8257,0.91161,0.72729,0.84853,0.64309,1.20805,0.00548,0.000276961,0.000276961,0.000276961
201,8214.08,0.48158,0.32869,0.92732,0.00535,0.91791,0.82445,0.90724,0.7213,0.8518,0.64059,1.20968,0.00558,0.000268974,0.000268974,0.000268974
202,8255.47,0.47303,0.33196,0.91662,0.00508,0.92925,0.81371,0.90884,0.72237,0.85113,0.64384,1.20472,0.00591,0.000261096,0.000261096,0.000261096
203,8297.02,0.49302,0.32962,0.92943,0.00589,0.9336,0.82074,0.90962,0.72719,0.84665,0.63983,1.20511,0.00593,0.000253327,0.000253327,0.000253327
204,8338.33,0.47547,0.32293,0.92562,0.00518,0.92167,0.82386,0.90998,0.72814,0.84368,0.63497,1.2057,0.00604,0.000245669,0.000245669,0.000245669
205,8379.86,0.46965,0.32345,0.92838,0.00527,0.91695,0.82536,0.90559,0.72468,0.84724,0.63546,1.21446,0.00589,0.000238122,0.000238122,0.000238122
206,8421.04,0.46509,0.3286,0.92526,0.00463,0.92388,0.82657,0.91099,0.72632,0.83884,0.62592,1.20917,0.00573,0.000230688,0.000230688,0.000230688
207,8462.68,0.4632,0.32141,0.91082,0.00431,0.92446,0.82284,0.9106,0.72536,0.84239,0.62824,1.20648,0.0055,0.000223368,0.000223368,0.000223368
208,8504.04,0.47269,0.3238,0.92527,0.00559,0.91778,0.82881,0.90665,0.72548,0.84182,0.63221,1.20346,0.00575,0.000216163,0.000216163,0.000216163
209,8545.52,0.48216,0.32712,0.91674,0.00526,0.93325,0.81976,0.90935,0.72547,0.84479,0.63301,1.20772,0.00591,0.000209073,0.000209073,0.000209073
210,8586.84,0.4677,0.32045,0.91171,0.00466,0.93455,0.8172,0.90977,0.72893,0.84328,0.63871,1.20147,0.00569,0.000202101,0.000202101,0.000202101
211,8628.42,0.46369,0.32223,0.919,0.005,0.93333,0.81567,0.90853,0.7281,0.83724,0.6345,1.19997,0.00576,0.000195246,0.000195246,0.000195246
212,8669.84,0.45688,0.31113,0.91377,0.00393,0.92778,0.82591,0.90988,0.73293,0.83371,0.63621,1.2001,0.00554,0.00018851,0.00018851,0.00018851
213,8711.4,0.45963,0.31827,0.91876,0.00418,0.93327,0.82642,0.91035,0.73043,0.83832,0.64249,1.1985,0.00597,0.000181895,0.000181895,0.000181895
214,8752.85,0.46049,0.31801,0.92339,0.00498,0.9282,0.82488,0.91139,0.73087,0.8412,0.63491,1.2097,0.00593,0.0001754,0.0001754,0.0001754
215,8794.43,0.44571,0.31478,0.91681,0.00413,0.92458,0.82437,0.90776,0.72737,0.84492,0.63883,1.21489,0.00579,0.000169027,0.000169027,0.000169027
216,8835.73,0.46049,0.32081,0.9179,0.00421,0.92808,0.81925,0.90854,0.72644,0.84292,0.63729,1.20431,0.00566,0.000162777,0.000162777,0.000162777
217,8877.32,0.44218,0.30139,0.89178,0.0039,0.91646,0.82591,0.91001,0.72764,0.83833,0.64302,1.19529,0.0056,0.00015665,0.00015665,0.00015665
218,8918.73,0.45675,0.31698,0.91535,0.00527,0.91978,0.82744,0.9078,0.72564,0.84398,0.65073,1.1965,0.00565,0.000150648,0.000150648,0.000150648
219,8960.09,0.46053,0.31946,0.91684,0.0045,0.91283,0.83114,0.90729,0.72481,0.83986,0.6395,1.20266,0.00573,0.000144772,0.000144772,0.000144772
220,9001.36,0.44971,0.31504,0.9032,0.00524,0.91333,0.831,0.90857,0.72471,0.84205,0.64162,1.20082,0.00564,0.000139022,0.000139022,0.000139022
221,9042.77,0.45463,0.31601,0.90101,0.00512,0.91446,0.83202,0.90837,0.72393,0.84367,0.63831,1.20638,0.00543,0.000133399,0.000133399,0.000133399
222,9084.14,0.44709,0.32123,0.90582,0.00485,0.92251,0.82907,0.91075,0.72783,0.84311,0.63879,1.20801,0.00527,0.000127904,0.000127904,0.000127904
223,9125.69,0.46344,0.31284,0.90772,0.00403,0.92874,0.83001,0.91232,0.72854,0.84182,0.62529,1.21279,0.00529,0.000122537,0.000122537,0.000122537
224,9166.91,0.48221,0.32868,0.92972,0.00557,0.91451,0.83666,0.91012,0.72841,0.83821,0.63178,1.20444,0.00545,0.000117301,0.000117301,0.000117301
225,9208.48,0.44545,0.30777,0.90065,0.00504,0.9173,0.83513,0.91069,0.72844,0.8411,0.63868,1.20827,0.0055,0.000112194,0.000112194,0.000112194
226,9249.81,0.44256,0.31084,0.90764,0.00477,0.91421,0.83513,0.911,0.72837,0.84418,0.64245,1.21236,0.0055,0.000107219,0.000107219,0.000107219
227,9291.22,0.44317,0.3115,0.914,0.00471,0.91929,0.83399,0.91254,0.72855,0.84363,0.63862,1.21364,0.0055,0.000102376,0.000102376,0.000102376
228,9332.57,0.4392,0.30537,0.90421,0.00422,0.91814,0.83257,0.91126,0.7287,0.8436,0.63963,1.21163,0.00566,9.76648e-05,9.76648e-05,9.76648e-05
229,9374.2,0.44135,0.30242,0.91074,0.00504,0.91854,0.83257,0.91171,0.72903,0.83826,0.63995,1.2076,0.00564,9.30871e-05,9.30871e-05,9.30871e-05
230,9415.57,0.44202,0.30735,0.90959,0.00491,0.92459,0.82591,0.9122,0.73123,0.83947,0.64583,1.205,0.00574,8.86433e-05,8.86433e-05,8.86433e-05
231,9457.13,0.44223,0.30706,0.88467,0.00414,0.91999,0.82847,0.91225,0.73145,0.83614,0.64393,1.20389,0.00553,8.43339e-05,8.43339e-05,8.43339e-05
232,9498.41,0.43491,0.3051,0.90278,0.0052,0.91862,0.82642,0.91295,0.73074,0.83804,0.6438,1.20677,0.00551,8.01597e-05,8.01597e-05,8.01597e-05
233,9540.03,0.4459,0.31333,0.91699,0.00561,0.91855,0.83154,0.91206,0.72889,0.83695,0.64352,1.21102,0.00549,7.61213e-05,7.61213e-05,7.61213e-05
234,9581.43,0.43071,0.30377,0.90966,0.00479,0.91906,0.83308,0.91156,0.72944,0.83665,0.64119,1.20486,0.00538,7.22192e-05,7.22192e-05,7.22192e-05
235,9622.89,0.43995,0.31309,0.91872,0.00562,0.91399,0.83513,0.9117,0.73008,0.83552,0.63985,1.20571,0.00525,6.8454e-05,6.8454e-05,6.8454e-05
236,9664.28,0.42678,0.29769,0.89585,0.00519,0.91422,0.83461,0.91084,0.73044,0.83516,0.64111,1.2032,0.00525,6.48263e-05,6.48263e-05,6.48263e-05
237,9705.79,0.42415,0.30131,0.90755,0.00492,0.92056,0.83064,0.9126,0.73136,0.83809,0.64233,1.20515,0.00536,6.13366e-05,6.13366e-05,6.13366e-05
238,9747.15,0.43575,0.30756,0.91852,0.00625,0.91486,0.83078,0.91201,0.73146,0.83705,0.64334,1.20475,0.00534,5.79854e-05,5.79854e-05,5.79854e-05
239,9788.69,0.43449,0.30678,0.90274,0.0056,0.91654,0.83103,0.91334,0.73041,0.83795,0.64025,1.20563,0.00534,5.47732e-05,5.47732e-05,5.47732e-05
240,9830.32,0.41939,0.29883,0.88284,0.00413,0.92223,0.82574,0.91257,0.73141,0.83642,0.64113,1.20465,0.00534,5.17004e-05,5.17004e-05,5.17004e-05
241,9871.88,0.4378,0.30434,0.91237,0.00483,0.9253,0.8254,0.91272,0.73047,0.83588,0.63748,1.20297,0.00528,4.87676e-05,4.87676e-05,4.87676e-05
242,9913.03,0.43537,0.30827,0.91852,0.00545,0.91963,0.82847,0.91094,0.72848,0.83645,0.63848,1.20398,0.00546,4.59751e-05,4.59751e-05,4.59751e-05
243,9954.56,0.44092,0.30424,0.91979,0.00465,0.91901,0.83081,0.91185,0.72922,0.83794,0.63774,1.20556,0.00543,4.33233e-05,4.33233e-05,4.33233e-05
244,9996.08,0.43517,0.30149,0.88562,0.00491,0.92284,0.82668,0.91284,0.73097,0.83816,0.63721,1.20654,0.00537,4.08127e-05,4.08127e-05,4.08127e-05
245,10037.5,0.43998,0.31081,0.9013,0.00504,0.92289,0.82847,0.91253,0.73078,0.8399,0.63729,1.20722,0.00552,3.84436e-05,3.84436e-05,3.84436e-05
246,10085.9,0.3797,0.26217,0.81714,0.00142,0.92454,0.8254,0.91274,0.73012,0.84008,0.64169,1.20738,0.00572,3.62163e-05,3.62163e-05,3.62163e-05
247,10127.3,0.37381,0.26142,0.81512,0.00132,0.91943,0.82967,0.91374,0.7311,0.83871,0.64383,1.20657,0.00575,3.41312e-05,3.41312e-05,3.41312e-05
248,10168.8,0.37852,0.25951,0.81951,0.00167,0.92598,0.82488,0.91316,0.73168,0.83855,0.64715,1.20853,0.00574,3.21885e-05,3.21885e-05,3.21885e-05
249,10210.1,0.38311,0.26601,0.81406,0.00145,0.91799,0.83001,0.91033,0.73089,0.83772,0.64972,1.20818,0.0057,3.03887e-05,3.03887e-05,3.03887e-05
250,10251.6,0.37975,0.26255,0.82229,0.00186,0.92237,0.82693,0.91134,0.73146,0.83867,0.65108,1.21053,0.00564,2.87318e-05,2.87318e-05,2.87318e-05
251,10293.1,0.39694,0.26419,0.80757,0.00164,0.91918,0.83277,0.91064,0.73179,0.83724,0.64982,1.20866,0.00567,2.72182e-05,2.72182e-05,2.72182e-05
252,10334.4,0.38422,0.26293,0.81416,0.00166,0.92557,0.82771,0.91236,0.73299,0.83732,0.64669,1.20932,0.00556,2.58481e-05,2.58481e-05,2.58481e-05
253,10375.8,0.38457,0.26401,0.81417,0.00146,0.92287,0.82949,0.91212,0.73374,0.83542,0.64504,1.20705,0.0056,2.46217e-05,2.46217e-05,2.46217e-05
254,10417.5,0.38711,0.26057,0.80791,0.00152,0.92255,0.82847,0.91164,0.73273,0.83543,0.6461,1.20727,0.00553,2.35391e-05,2.35391e-05,2.35391e-05
255,10458.7,0.37441,0.25847,0.81083,0.0018,0.92028,0.83346,0.91274,0.73195,0.83707,0.64431,1.2094,0.00555,2.26006e-05,2.26006e-05,2.26006e-05
256,10500.6,0.3898,0.26249,0.80759,0.00168,0.91623,0.83444,0.91061,0.73229,0.83681,0.64494,1.21034,0.00551,2.18062e-05,2.18062e-05,2.18062e-05
257,10541.9,0.37952,0.2634,0.81612,0.00143,0.91779,0.83308,0.91114,0.73262,0.83807,0.64687,1.21055,0.00552,2.11561e-05,2.11561e-05,2.11561e-05
258,10583.4,0.37686,0.26454,0.80662,0.00172,0.92254,0.82931,0.91133,0.7322,0.83712,0.64386,1.21059,0.00543,2.06504e-05,2.06504e-05,2.06504e-05
259,10624.8,0.37548,0.26063,0.80592,0.00145,0.9207,0.83223,0.91225,0.73238,0.83823,0.64394,1.21063,0.00544,2.02891e-05,2.02891e-05,2.02891e-05
260,10666.4,0.37354,0.26041,0.81786,0.00164,0.91976,0.83308,0.91188,0.73274,0.83679,0.64525,1.2088,0.00544,2.00723e-05,2.00723e-05,2.00723e-05
